host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_maximum_nights,has_availability,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_tenure_days,days_since_first_review,days_since_last_review,hostverif__email,hostverif__facebook,hostverif__government_id,hostverif__identity_manual,hostverif__jumio,hostverif__offline_government_id,hostverif__phone,hostverif__reviews,hostverif__selfie,hostverif__work_email,amenity__air_conditioning,amenity__baking_sheet,amenity__bathtub,amenity__bed_linens,amenity__body_soap,amenity__breakfast,amenity__cable_tv,amenity__carbon_monoxide_alarm,amenity__cleaning_products,amenity__coffee_maker,amenity__cooking_basics,amenity__crib,amenity__dedicated_workspace,amenity__dining_table,amenity__dishes_and_silverware,amenity__dishwasher,amenity__dryer,amenity__drying_rack_for_clothing,amenity__elevator,amenity__essentials,amenity__ethernet_connection,amenity__extra_pillows_and_blankets,amenity__fire_extinguisher,amenity__first_aid_kit,amenity__free_street_parking,amenity__freezer,amenity__hair_dryer,amenity__hangers,amenity__heating,amenity__high_chair,amenity__host_greets_you,amenity__hot_water,amenity__hot_water_kettle,amenity__iron,amenity__kitchen,amenity__lockbox,amenity__long_term_stays_allowed,amenity__luggage_dropoff_allowed,amenity__microwave,amenity__outdoor_furniture,amenity__oven,amenity__pack_’n_play_travel_crib,amenity__paid_parking_off_premises,amenity__patio_or_balcony,amenity__private_entrance,amenity__refrigerator,amenity__room_darkening_shades,amenity__shampoo,amenity__shower_gel,amenity__single_level_home,amenity__smoke_alarm,amenity__stove,amenity__tv,amenity__washer,amenity__wifi,amenity__wine_glasses,bath_count,bath_is_shared,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighbourhood_cleansed_Acropolis,neighbourhood_cleansed_Agios Eleftherios,neighbourhood_cleansed_Agios Konstantinos-Vathis Square,neighbourhood_cleansed_Agios Nikolaos,neighbourhood_cleansed_Amerikis Square,neighbourhood_cleansed_Ampelokipoi,neighbourhood_cleansed_Ano Kypseli,neighbourhood_cleansed_Ano Patisia,neighbourhood_cleansed_Attiki Square,neighbourhood_cleansed_Commercial Triangle-Plaka,neighbourhood_cleansed_Ellinorosson,neighbourhood_cleansed_First Cemetery,neighbourhood_cleansed_Gazi,neighbourhood_cleansed_Gkyzi,neighbourhood_cleansed_Goudi,neighbourhood_cleansed_Gouva,neighbourhood_cleansed_Ilisia,neighbourhood_cleansed_Kerameikos,neighbourhood_cleansed_Kolokynthou,neighbourhood_cleansed_Kolonaki,neighbourhood_cleansed_Kolonos,neighbourhood_cleansed_Koukaki-Makrygianni,neighbourhood_cleansed_Kypseli,neighbourhood_cleansed_Larissis Station,neighbourhood_cleansed_Lycabettus,neighbourhood_cleansed_Museum-Exarchia-Neapoli,neighbourhood_cleansed_Nea Kypseli,neighbourhood_cleansed_Neos Kosmos,neighbourhood_cleansed_Nirvana,neighbourhood_cleansed_Pagrati,neighbourhood_cleansed_Patisia,neighbourhood_cleansed_Pedion Areos,neighbourhood_cleansed_Pentagon,neighbourhood_cleansed_Petralona,neighbourhood_cleansed_Plato Academy,neighbourhood_cleansed_Polygono,neighbourhood_cleansed_Prompona,neighbourhood_cleansed_Rigillis,neighbourhood_cleansed_Rizoupoli,neighbourhood_cleansed_Sepolia,neighbourhood_cleansed_Stadio,neighbourhood_cleansed_Thiseio,neighbourhood_cleansed_Votanikos,neighbourhood_cleansed_Zappeio,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
1.0,1.0,0,15.0,1,37.97958,23.72377,4,1.0,2.0,100.0,2,1125,1125,1,28,341,4,0,0,1,13,0,0,0.05,3462.0,2306.0,2363.0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,15.0,1,37.97763,23.72392,2,1.0,1.0,89.0,2,1125,1125,1,26,337,8,0,0,1,13,0,0,0.09,3462.0,2666.0,1679.0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,15.0,1,37.97957,23.72392,2,1.0,1.0,85.0,2,1125,1125,1,25,327,13,0,0,1,13,0,0,0.15,3462.0,2659.0,1762.0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,5.0,1,37.97978,23.72849,4,1.0,1.0,50.0,2,1125,1125,1,0,0,12,0,0,1,5,0,0,2.09,3528.0,2690.0,825.0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,3.0,0,37.996970000000005,23.761570000000003,3,1.0,1.0,25.0,1,1125,1125,1,0,87,12,0,0,1,2,0,0,3.63,2695.0,2679.0,397.0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.64,0.61,0,1.0,1,38.00992,23.739420000000003,4,1.0,2.0,54.0,1,1125,1125,1,29,338,102,3,1,0,1,0,0,1.14,2735.0,2675.0,983.0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.0,0,1.0,0,38.00628,23.72081,4,1.0,2.0,50.0,2,1125,1125,1,30,365,0,0,0,0,1,1,0,1.2,2775.0,876.0,87.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,0,3.0,1,37.99115,23.72848,4,1.0,2.0,100.0,2,1125,1125,1,0,329,105,0,0,1,7,0,0,1.25,2689.0,2528.0,1224.0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1.5,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,1.0,1,38.01104,23.72973,4,2.0,3.0,20.0,2,30,1125,1,11,325,107,6,1,1,1,0,0,1.23,2687.0,2606.0,73.0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.97,1,67.0,1,37.97968,23.72325,4,3.0,4.0,50.0,2,1125,1125,1,15,323,17,4,1,0,40,0,0,0.21,3631.0,2410.0,121.0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,3.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,5.0,1,37.97464,23.74885,4,2.0,3.0,81.0,1,28,365,1,5,309,12,1,0,1,5,0,0,2.22,2972.0,2579.0,1198.0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,3.0,1,37.97477,23.72799,3,1.0,1.0,59.0,2,1125,1125,1,0,314,12,21,2,1,2,0,0,3.86,3785.0,2605.0,15.0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,3.0,1,37.97813,23.72186,4,3.0,4.0,75.0,1,30,1125,1,4,298,12,75,6,0,3,0,0,1.2,2745.0,2668.0,3.0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.99,0.96,0,106.0,1,37.978840000000005,23.73783,5,2.0,3.0,96.0,2,730,730,1,17,324,79,2,0,1,62,15,0,0.9,3774.0,2631.0,1573.0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.97,1,67.0,1,37.98005,23.72356,3,1.0,1.0,48.0,2,1125,1125,1,12,347,93,6,3,1,40,0,0,1.06,3631.0,2622.0,428.0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.93,1.0,0,9.0,1,37.99229,23.7298,6,2.0,6.0,53.0,2,1125,1125,1,28,363,16,0,0,1,9,0,0,0.29,3803.0,1667.0,941.0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,1.0,1,37.99034,23.75943,5,2.0,2.0,51.0,2,1125,1125,1,30,365,6,0,0,0,1,0,0,0.08,2952.0,2160.0,2457.0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1.5,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.96,1,2.0,0,37.98097,23.71581,4,1.0,3.0,40.0,1,1125,1125,1,0,309,12,6,0,0,2,0,0,1.51,3017.0,2637.0,90.0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,3.0,1,37.96802,23.72679,4,2.0,4.0,50.0,2,1111,1125,1,18,213,12,21,1,0,1,0,0,2.28,2671.0,2661.0,48.0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,3.0,0,37.97491,23.75031,6,2.0,6.0,115.0,1,31,31,1,0,266,1,0,0,0,3,0,0,0.02,2670.0,1507.0,1507.0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,1.0,1,37.9707,23.71315,6,2.0,3.0,80.0,3,31,1125,1,26,361,37,7,1,0,1,0,0,0.49,2669.0,2243.0,28.0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,4.0,1,37.97913,23.73481,5,2.0,4.0,74.0,1,1125,1125,1,14,349,12,0,0,1,3,0,0,2.52,3192.0,1940.0,811.0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2,0.0,0,5.0,0,37.96784,23.75003,2,1.0,1.0,52.0,2,1125,1125,1,22,357,80,0,0,0,3,0,0,1.02,2659.0,2347.0,1879.0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,3.0,1,37.97738,23.7245,4,1.0,3.0,80.0,2,30,1125,1,0,307,12,1,0,1,3,0,0,2.75,2812.0,2577.0,765.0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,1.0,1,37.97672,23.71096,2,1.0,1.0,78.0,1,90,1125,1,0,329,58,3,0,1,1,0,0,0.94,2658.0,1849.0,746.0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,2.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.75,0,3.0,0,37.97489,23.71491,4,1.0,3.0,70.0,2,1125,1125,1,9,289,4,0,0,1,3,0,0,0.08,2654.0,1597.0,2593.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,0.89,1,4.0,1,37.9691,23.72842,4,2.0,0.0,50.0,2,20,20,1,14,133,12,0,0,0,3,0,0,1.63,2650.0,2529.0,799.0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1.5,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.94,1,2.0,1,37.971990000000005,23.73028,6,2.0,3.0,120.0,2,1125,1125,1,14,18,12,6,2,0,1,0,0,1.68,2674.0,2315.0,39.0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,2.0,0,37.96625,23.72476,2,1.0,1.0,18.0,1,1125,1125,1,0,177,12,0,0,0,2,2,0,1.84,2641.0,2604.0,1852.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.75,0,0.0,1,37.97484,23.75441,4,2.0,3.0,44.0,2,1125,1125,1,8,158,4,2,0,1,1,0,0,2.22,2640.0,54.0,260.0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,5.0,1,37.97575,23.73114,2,1.0,3.0,74.0,1,1124,1125,1,0,304,12,9,1,1,7,0,0,2.76,2635.0,2466.0,75.0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,1.0,1,37.99122,23.76317,4,2.0,2.0,70.0,2,1125,1125,1,29,364,12,0,0,0,1,0,0,0.16,2639.0,2267.0,2177.0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.98,1,2.0,1,37.97622,23.72568,5,2.0,3.0,104.0,2,200,200,1,12,337,12,25,4,0,2,0,0,2.4,4031.0,1911.0,25.0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.86,1,2.0,1,37.98913,23.74393,3,2.0,3.0,39.0,3,1125,1125,1,4,333,23,1,0,0,1,0,0,0.27,2622.0,2538.0,1628.0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.99,0.97,0,55.0,1,37.96454,23.74705,2,1.0,2.0,26.0,1,32,1125,1,0,223,12,1,0,1,54,43,0,2.69,3489.0,2324.0,694.0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.87,0.99,1,4.0,1,37.9759,23.72585,6,2.0,2.0,50.0,1,1125,1125,1,0,298,9,2,0,1,7,0,0,0.41,2617.0,664.0,78.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
